"Name","Team","Age","W","SO","ERA","WHIP","K/9","BB/9","H/9","HR/9","BABIP","LOB%","LD%","GB%","FB%","IFFB%","IFH%","BUH%","Start-IP","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","K%","BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","TTO%","EV","LA","Barrel%","HardHit%","maxEV","CStr%","CSW%","IP","playerid"
"Jonathan Loaisiga","NYY","24","0","14","6.75","1.83","10.50","5.25","11.25","2.25",".353","73.0%","27.0%","32.4%","40.5%","13.3%","8.3%","0.0%","12.0","55.6%","96.3","","","","","28.6%","83.7","15.7%","89.8","","","","","","","29.5%","68.6%","45.6%","51.2%","74.3%","65.5%","41.1%","58.6%","15.7%","24.1%","12.1%","37.8%","32.4%","29.7%","16.2%","48.6%","35.1%","41.4%","90.9","16.1","8.1%","48.6%","109.2","14.9%","30.6%","12.0","19753"
"Adrian Morejon","SDP","20","0","3","6.75","2.00","6.75","6.75","11.25","0.00",".357","62.5%","42.9%","21.4%","35.7%","20.0%","0.0%","0.0%","4.0","61.2%","96.3","","","","","16.4%","80.8","7.5%","88.6","14.9%","83.6","","","","","31.0%","68.0%","44.8%","69.2%","94.1%","83.3%","37.3%","55.0%","7.5%","15.0%","15.0%","42.9%","28.6%","28.6%","21.4%","35.7%","42.9%","30.0%","87.9","15.9","0.0%","35.7%","104.3","16.4%","23.9%","4.0","20039"
"Marco Estrada","OAK","35","0","11","6.85","1.31","4.18","3.04","8.75","2.66",".208","62.0%","14.5%","19.3%","66.3%","27.3%","18.8%","0.0%","23.2","54.4%","87.4","","","10.5%","83.7","5.4%","75.4","29.7%","75.7","","","","","","","20.1%","74.6%","45.3%","72.7%","86.5%","83.2%","46.3%","58.5%","7.6%","10.4%","7.5%","40.5%","33.3%","26.2%","27.4%","33.3%","39.3%","24.5%","87.8","29.1","8.3%","22.6%","111.8","16.4%","24.0%","23.2","1118"
"Jose Suarez","LAA","21","2","60","6.85","1.58","8.06","3.49","10.75","2.55",".316","69.0%","19.7%","36.1%","44.2%","13.0%","13.3%","25.0%","67.0","46.0%","91.8","2.5%","82.4","","","19.2%","76.1","32.3%","81.8","","","","","0.2%","","27.9%","69.8%","45.3%","56.9%","85.4%","75.1%","41.4%","55.4%","11.3%","19.5%","8.5%","43.9%","30.2%","25.9%","15.1%","38.7%","46.2%","34.2%","88.3","16.8","7.1%","36.8%","116.2","16.1%","27.4%","67.0","19911"
"Jordan Zimmermann","DET","33","1","82","6.91","1.52","6.59","2.01","11.65","1.53",".339","58.2%","24.5%","41.9%","33.6%","9.3%","7.5%","28.6%","112.0","46.5%","90.5","31.5%","85.8","","","19.6%","80.3","","","2.4%","87.3","","","0.5%","","34.0%","65.0%","46.5%","70.1%","90.8%","81.8%","40.4%","63.7%","8.5%","16.3%","5.0%","45.0%","29.4%","25.6%","13.6%","43.7%","42.7%","25.0%","90.2","12.6","8.7%","38.4%","115.6","18.2%","26.6%","112.0","4505"
"Trevor Cahill","LAA","31","2","43","6.92","1.37","7.26","3.04","9.28","2.70",".252","65.3%","21.8%","40.6%","37.6%","1.6%","1.4%","0.0%","53.1","39.7%","91.2","14.4%","85.8","","","24.1%","79.4","21.9%","83.2","","","","","","","24.7%","69.6%","45.8%","54.5%","89.4%","79.4%","47.0%","58.7%","9.4%","18.3%","7.7%","50.3%","33.3%","16.4%","15.8%","37.4%","46.8%","32.8%","90.1","10.8","8.8%","40.9%","115.1","16.5%","25.9%","53.1","6249"
"Andrew Kittredge","TBR","29","0","20","6.94","1.71","15.43","2.31","13.11","1.54",".500","58.1%","37.5%","46.9%","15.6%","0.0%","20.0%","0.0%","11.2","55.9%","94.9","38.3%","88.1","","","","","5.7%","85.8","","","","","","","41.5%","66.3%","50.2%","54.1%","73.6%","63.2%","35.2%","67.3%","18.5%","36.4%","5.5%","46.9%","34.4%","18.8%","6.3%","59.4%","34.4%","45.5%","90.3","4.0","6.3%","56.3%","110.9","15.4%","33.9%","11.2","12828"
"Hector Velazquez","BOS","30","1","16","6.95","1.55","6.55","5.32","8.59","1.23",".286","58.4%","21.5%","32.3%","46.2%","13.3%","4.8%","0.0%","22.0","50.5%","91.6","22.5%","82.9","","","0.5%","75.5","0.8%","83.7","25.7%","86.0","","","0.3%","","28.6%","69.5%","44.8%","72.7%","85.7%","80.7%","39.5%","60.4%","8.6%","16.7%","13.5%","34.8%","37.9%","27.3%","21.2%","40.9%","37.9%","33.3%","89.2","18.9","9.1%","40.9%","112.9","15.1%","23.8%","22.0","19341"
"Logan Allen","SDP","22","2","13","6.98","1.76","6.05","4.19","11.64","0.47",".375","59.5%","28.6%","54.0%","17.5%","0.0%","2.9%","0.0%","19.1","49.2%","92.3","22.7%","82.8","","","6.9%","75.7","21.2%","82.4","","","","","","","25.4%","74.2%","44.9%","61.2%","85.3%","77.1%","39.9%","60.2%","10.3%","14.8%","10.2%","36.9%","40.0%","23.1%","13.8%","36.9%","49.2%","26.1%","95.4","1.5","4.6%","56.9%","109.4","15.6%","25.9%","19.1","18555"
"Jimmy Yacabonis","BAL","27","0","4","7.04","1.70","4.70","5.87","9.39","2.35",".250","68.6%","7.7%","53.8%","38.5%","20.0%","0.0%","0.0%","7.2","63.8%","93.1","28.4%","82.5","","","","","7.8%","87.5","","","","","","","30.1%","62.1%","43.3%","84.0%","91.7%","88.5%","41.1%","48.6%","5.0%","11.4%","14.3%","53.8%","30.8%","15.4%","7.7%","46.2%","46.2%","31.4%","94.3","13.2","7.7%","46.2%","110.3","17.0%","22.0%","7.2","15157"
"Chris Stratton","LAA","28","0","17","7.04","2.00","6.65","5.48","12.52","1.57",".368","69.3%","26.6%","44.3%","29.1%","8.7%","2.9%","100.0%","23.0","47.0%","90.5","24.2%","83.5","","","19.4%","76.4","9.4%","84.4","","","","","","","26.0%","66.1%","42.5%","68.7%","89.1%","81.7%","41.1%","58.6%","7.8%","15.3%","12.6%","42.5%","32.5%","25.0%","17.5%","48.8%","33.8%","31.5%","88.0","9.3","6.3%","30.0%","111.0","17.1%","24.9%","23.0","13761"
"Framber Valdez","HOU","25","2","39","7.07","1.71","9.84","5.80","9.59","1.77",".323","66.4%","17.6%","70.6%","11.8%","8.3%","6.9%","0.0%","35.2","59.9%","92.9","","","","","35.1%","79.5","4.9%","88.4","","","","","","","27.5%","62.7%","41.9%","52.5%","87.8%","74.1%","40.9%","56.0%","10.8%","23.2%","13.7%","49.5%","27.2%","23.3%","23.3%","34.0%","42.7%","41.1%","90.1","-4.3","6.8%","42.7%","112.6","17.2%","28.1%","35.2","17295"
"Freddy Peralta","MIL","23","2","46","7.07","1.63","11.61","2.78","11.86","2.27",".373","59.1%","28.4%","30.3%","41.3%","22.2%","9.1%","50.0%","35.2","80.3%","92.4","","","","","17.4%","76.8","2.4%","88.8","","","","","0.1%","","29.8%","69.1%","48.5%","68.9%","82.1%","77.9%","47.6%","62.4%","10.7%","27.1%","6.5%","29.7%","43.2%","27.0%","17.1%","38.7%","44.1%","38.8%","91.1","18.4","9.9%","45.0%","109.7","17.3%","28.0%","35.2","18679"
"Matt Harvey","LAA","30","3","39","7.09","1.54","5.88","4.37","9.50","1.96",".275","61.2%","27.3%","42.8%","29.9%","6.9%","3.6%","0.0%","59.2","47.3%","93.2","28.2%","87.3","","","14.4%","81.5","10.0%","85.8","","","","","","","24.9%","69.8%","44.6%","61.2%","87.9%","79.6%","44.0%","63.2%","9.1%","14.7%","10.9%","45.6%","33.3%","21.0%","9.2%","48.2%","42.6%","30.5%","90.7","12.4","6.7%","38.5%","113.2","15.7%","24.8%","59.2","11713"
"Conner Menez","SFG","24","0","14","7.11","1.50","9.95","5.68","7.82","2.84",".250","67.2%","20.0%","30.0%","50.0%","6.7%","11.1%","0.0%","12.2","62.4%","91.1","12.4%","84.5","","","10.3%","80.0","15.0%","82.9","","","","","","","25.6%","65.8%","45.7%","53.3%","87.0%","77.6%","50.0%","64.8%","10.3%","25.9%","14.8%","40.6%","31.3%","28.1%","12.5%","46.9%","40.6%","48.1%","86.6","25.2","15.6%","25.0%","108.2","16.7%","26.9%","12.2","19199"
"Mitch Keller","PIT","23","1","65","7.13","1.83","12.19","3.00","13.50","1.13",".475","59.6%","28.7%","39.2%","32.2%","6.5%","12.5%","50.0%","48.0","60.1%","95.4","18.7%","87.7","","","16.7%","81.2","4.5%","91.0","","","","","","","30.6%","75.8%","51.4%","55.2%","87.4%","77.0%","46.0%","63.4%","11.8%","28.6%","7.0%","37.2%","32.4%","30.3%","15.2%","49.0%","35.9%","38.3%","87.2","10.8","4.8%","29.0%","115.7","14.6%","26.4%","48.0","17594"
"Bryse Wilson","ATL","21","1","15","7.13","1.81","7.64","5.09","11.21","2.04",".340","60.6%","25.5%","32.7%","41.8%","8.7%","0.0%","0.0%","17.2","73.2%","94.7","12.5%","83.6","","","1.6%","77.6","12.8%","84.6","","","","","0.6%","","31.2%","67.4%","46.1%","79.7%","85.4%","83.1%","41.1%","65.9%","7.8%","18.3%","12.2%","38.6%","35.1%","26.3%","10.5%","47.4%","42.1%","35.4%","91.7","18.5","8.8%","47.4%","111.4","18.1%","25.9%","17.2","19990"
"David Hess","BAL","25","1","58","7.18","1.52","7.71","3.33","10.37","3.19",".270","57.6%","20.5%","32.7%","46.8%","9.7%","6.9%","50.0%","67.2","59.2%","92.8","25.1%","83.4","","","4.9%","77.2","10.8%","85.1","","","","","","","28.8%","73.9%","48.1%","68.6%","87.7%","81.2%","42.9%","60.6%","9.1%","18.9%","8.1%","33.5%","39.7%","26.8%","12.1%","43.8%","44.2%","34.9%","92.0","18.8","13.4%","48.2%","115.4","13.6%","22.7%","67.2","16130"
"Peter Lambert","COL","22","3","57","7.25","1.74","5.74","3.63","11.99","1.81",".333","64.1%","25.1%","47.3%","27.6%","5.7%","8.1%","0.0%","89.1","53.0%","92.7","12.7%","87.6","","","12.8%","78.0","21.5%","85.3","","","","","0.8%","","27.1%","70.2%","44.7%","73.6%","90.1%","84.2%","40.8%","60.0%","7.1%","13.6%","8.6%","42.7%","32.1%","25.2%","18.4%","42.1%","39.6%","26.4%","89.8","7.4","5.0%","39.6%","113.1","16.1%","23.2%","89.1","17969"
"Lewis Thorpe","MIN","23","0","13","7.27","2.08","13.50","6.23","12.46","3.12",".500","79.7%","28.6%","38.1%","33.3%","14.3%","12.5%","0.0%","8.2","52.3%","91.1","23.5%","85.0","","","12.4%","73.4","11.8%","83.9","","","","","","","33.3%","56.1%","43.1%","51.7%","91.9%","74.2%","43.1%","65.0%","11.1%","32.5%","15.0%","38.1%","38.1%","23.8%","19.0%","33.3%","47.6%","55.0%","89.6","13.2","14.3%","47.6%","109.3","18.3%","29.4%","8.2","15906"
"Pedro Payano","TEX","24","0","10","7.31","2.25","5.63","7.31","12.94","1.69",".370","64.0%","25.0%","50.0%","25.0%","7.1%","7.1%","0.0%","16.0","46.6%","93.4","20.7%","84.2","","","12.5%","79.6","20.1%","83.3","","","","","","","32.1%","58.0%","41.5%","67.2%","85.5%","76.5%","36.3%","54.3%","9.8%","12.3%","16.0%","40.4%","36.8%","22.8%","17.5%","42.1%","40.4%","32.1%","86.3","10.1","7.0%","36.8%","112.1","15.2%","25.0%","16.0","18313"
"Thomas Eshelman","BAL","25","0","15","7.36","1.64","7.36","2.95","11.78","3.44",".304","54.5%","30.2%","28.6%","41.3%","3.8%","5.6%","0.0%","18.1","50.3%","85.6","21.6%","80.7","","","13.4%","76.0","14.6%","78.6","","","","","","","28.3%","68.4%","47.3%","71.4%","92.5%","85.8%","47.3%","63.1%","6.7%","17.9%","7.1%","44.4%","41.3%","14.3%","9.5%","52.4%","38.1%","33.3%","90.8","16.9","11.1%","39.7%","110.0","18.3%","25.0%","18.1","18361"
"Brock Burke","TEX","22","0","14","7.43","1.54","4.73","3.71","10.13","2.03",".276","60.7%","17.8%","50.0%","32.2%","13.8%","6.7%","33.3%","26.2","61.8%","91.6","22.7%","80.4","","","","","15.5%","85.2","","","","","","","29.9%","65.7%","44.7%","85.5%","90.8%","88.7%","41.6%","52.5%","5.0%","11.7%","9.2%","47.3%","30.1%","22.6%","20.4%","48.4%","31.2%","25.8%","86.6","8.6","7.5%","28.0%","111.1","17.0%","22.1%","26.2","17968"
"Erik Swanson","SEA","25","1","25","7.56","1.32","6.75","1.35","10.53","3.24",".257","44.1%","22.6%","32.2%","45.2%","15.4%","13.5%","100.0%","33.1","64.9%","92.5","19.7%","85.3","","","","","15.4%","85.4","","","","","","","30.6%","72.2%","50.5%","80.0%","85.1%","83.5%","47.9%","62.6%","8.3%","17.0%","3.4%","37.6%","36.8%","25.6%","11.1%","54.7%","34.2%","28.6%","92.2","17.4","12.0%","44.4%","114.3","15.6%","23.9%","33.1","16587"
"Andrew Moore","SEA","25","0","2","7.71","1.50","3.86","1.93","11.57","3.86",".267","71.4%","17.6%","17.6%","64.7%","0.0%","0.0%","0.0%","4.2","48.7%","91.2","7.7%","81.7","","","14.1%","77.0","29.5%","81.7","","","","","","","19.0%","66.7%","41.0%","87.5%","87.5%","87.5%","46.2%","70.0%","5.1%","10.0%","5.0%","41.2%","47.1%","11.8%","0.0%","70.6%","29.4%","25.0%","95.4","26.1","5.9%","41.2%","108.7","21.8%","26.9%","4.2","17553"
"Nestor Cortes","NYY","24","0","2","7.71","3.00","7.71","3.86","23.14","0.00",".600","42.9%","30.0%","40.0%","30.0%","0.0%","0.0%","0.0%","2.1","63.0%","89.0","30.4%","83.8","","","","","6.5%","84.0","","","","","","","34.8%","65.2%","50.0%","87.5%","73.3%","78.3%","50.0%","84.6%","10.9%","15.4%","7.7%","10.0%","70.0%","20.0%","30.0%","40.0%","30.0%","23.1%","87.7","7.5","0.0%","40.0%","106.3","19.6%","30.4%","2.1","17874"
"Walker Lockett","NYM","25","1","13","7.79","1.62","6.75","2.60","11.94","1.56",".364","56.5%","28.1%","42.1%","29.8%","5.9%","8.3%","0.0%","17.1","55.9%","92.4","","","","","23.2%","79.9","21.0%","86.1","","","","","","","30.8%","64.3%","46.3%","68.9%","87.7%","81.0%","46.3%","64.9%","8.8%","16.9%","6.5%","43.1%","39.7%","17.2%","15.5%","55.2%","29.3%","27.3%","89.1","10.6","6.9%","32.8%","111.1","19.9%","28.7%","17.1","13804"
"Ryan Weber","BOS","28","1","7","7.94","1.59","5.56","1.59","12.71","1.59",".350","58.1%","19.0%","45.2%","35.7%","13.3%","0.0%","0.0%","11.1","49.5%","88.5","19.2%","78.0","","","18.8%","76.2","12.5%","80.9","","","","","","","31.0%","57.3%","41.3%","82.1%","95.7%","89.5%","39.4%","67.9%","4.3%","13.2%","3.8%","47.6%","23.8%","28.6%","33.3%","42.9%","23.8%","20.8%","86.6","11.5","7.1%","28.6%","109.4","21.6%","26.0%","11.1","10160"
"Manny Banuelos","CHW","28","2","32","8.05","1.96","8.31","5.45","12.20","2.86",".356","70.9%","25.7%","30.3%","44.0%","4.2%","9.1%","66.7%","34.2","47.2%","92.0","31.4%","85.9","","","11.0%","79.3","10.4%","82.6","","","","","0.9%","","27.9%","67.7%","43.8%","60.2%","90.8%","79.1%","39.9%","60.8%","9.2%","19.3%","12.7%","40.2%","38.4%","21.4%","12.5%","52.7%","34.8%","38.6%","89.6","17.5","10.7%","40.2%","111.6","16.9%","26.1%","34.2","5365"
"Zack Godley","ARI","29","1","30","8.08","1.90","6.92","5.08","12.00","1.15",".362","58.0%","23.5%","42.4%","34.1%","4.4%","1.8%","50.0%","39.0","32.1%","89.3","","","17.7%","88.4","45.5%","81.2","4.7%","82.4","","","","","0.4%","","32.4%","70.0%","47.1%","61.0%","89.2%","77.4%","39.1%","54.5%","10.7%","15.9%","11.6%","41.0%","36.6%","22.4%","13.4%","43.3%","43.3%","30.2%","90.0","10.3","8.1%","36.3%","113.8","13.9%","24.6%","39.0","14862"
"Derek Holland","- - -","32","1","42","8.10","1.69","10.31","5.89","9.33","2.70",".303","63.8%","17.0%","39.4%","43.6%","9.8%","5.4%","0.0%","36.2","57.4%","91.4","23.8%","80.8","","","13.3%","78.9","1.8%","82.6","3.7%","83.4","","","0.6%","","26.2%","64.7%","41.4%","58.5%","80.8%","72.3%","39.6%","63.1%","11.5%","25.0%","14.3%","47.0%","33.0%","20.0%","19.0%","39.0%","42.0%","45.8%","90.7","13.1","16.0%","47.0%","112.3","20.3%","31.7%","36.2","4141"
"Dan Straily","BAL","30","1","18","8.10","1.86","4.86","4.05","12.69","3.24",".307","69.3%","21.4%","29.4%","49.2%","11.3%","10.8%","0.0%","33.1","46.9%","89.9","21.2%","83.4","","","4.4%","76.1","27.6%","84.0","","","","","","","27.0%","71.9%","44.2%","71.9%","91.0%","83.8%","38.4%","50.6%","7.2%","11.3%","9.4%","40.5%","37.3%","22.2%","16.7%","45.2%","38.1%","28.1%","90.0","21.0","11.9%","46.8%","111.9","15.3%","22.5%","33.1","9460"
"Chandler Shepherd","BAL","26","0","12","8.25","1.50","9.00","2.25","11.25","3.75",".323","61.5%","19.4%","33.3%","47.2%","0.0%","0.0%","0.0%","12.0","49.5%","92.2","19.8%","85.7","6.1%","87.8","14.2%","82.1","10.4%","86.0","","","","","","","26.0%","70.4%","48.6%","59.3%","86.8%","79.6%","50.9%","67.9%","9.9%","22.6%","5.7%","36.1%","38.9%","25.0%","5.6%","44.4%","50.0%","37.7%","93.5","19.4","13.9%","47.2%","108.3","16.5%","26.4%","12.0","16166"
"Garrett Richards","SDP","31","0","11","8.31","1.85","11.42","6.23","10.38","2.08",".364","60.6%","26.1%","43.5%","30.4%","14.3%","0.0%","0.0%","8.2","58.0%","95.1","29.3%","89.2","","","12.1%","80.7","0.6%","90.0","","","","","","","24.2%","56.1%","37.6%","63.6%","81.1%","74.6%","42.0%","58.5%","9.6%","26.8%","14.6%","50.0%","41.7%","8.3%","16.7%","33.3%","50.0%","46.3%","88.6","6.3","12.5%","41.7%","107.3","22.9%","32.5%","8.2","9784"
"James Marvel","PIT","25","0","9","8.31","1.79","4.67","3.12","12.98","2.08",".333","62.0%","21.5%","52.3%","26.2%","5.9%","2.9%","0.0%","17.1","53.8%","90.5","","","","","26.3%","79.6","19.9%","84.6","","","","","","","30.1%","74.6%","46.5%","68.3%","87.9%","79.9%","36.9%","52.4%","9.4%","10.7%","7.1%","43.3%","37.3%","19.4%","17.9%","47.8%","34.3%","22.6%","89.1","7.6","3.0%","37.3%","111.7","13.6%","23.0%","17.1","19675"
"Wade LeBlanc","SEA","34","2","30","8.35","1.85","7.36","2.21","14.48","2.95",".370","62.5%","24.5%","35.3%","40.3%","5.4%","6.1%","0.0%","36.2","32.9%","85.9","","","30.2%","83.6","12.1%","72.5","24.8%","78.5","","","","","","","28.7%","64.1%","43.9%","69.2%","88.6%","81.4%","42.9%","63.5%","8.2%","16.9%","5.1%","39.6%","36.0%","24.5%","10.1%","48.2%","41.7%","28.7%","91.6","14.8","11.5%","46.0%","112.6","19.3%","27.5%","36.2","5221"
"Tyler Clippard","CLE","34","0","5","8.44","0.75","8.44","0.00","6.75","1.69",".214","0.0%","13.3%","13.3%","73.3%","0.0%","0.0%","0.0%","5.1","39.4%","89.9","","","2.8%","83.0","8.5%","74.3","23.9%","77.8","25.4%","81.7","","","","","40.5%","69.0%","52.1%","58.8%","85.0%","73.0%","40.8%","76.2%","14.1%","23.8%","0.0%","26.7%","33.3%","40.0%","6.7%","60.0%","33.3%","28.6%","89.7","31.0","13.3%","40.0%","108.4","16.9%","31.0%","5.1","5640"
"Dylan Covey","CHW","27","1","36","8.45","1.76","6.61","4.59","11.20","2.02",".321","55.2%","26.8%","39.6%","33.5%","5.5%","3.1%","33.3%","49.0","49.4%","94.3","10.0%","82.1","22.9%","90.9","","","","","17.7%","85.8","","","0.5%","","26.5%","66.4%","44.4%","70.1%","90.0%","83.4%","44.8%","60.1%","7.4%","15.8%","11.0%","41.3%","32.9%","25.7%","12.6%","53.9%","33.5%","31.6%","90.8","12.1","10.2%","39.5%","115.5","17.5%","24.8%","49.0","14825"
"Gregory Soto","DET","24","0","16","8.49","1.84","6.17","4.63","11.96","2.31",".313","60.7%","17.6%","40.0%","42.4%","8.3%","5.9%","100.0%","23.1","74.4%","94.5","21.4%","83.4","","","","","4.2%","87.2","","","","","","","27.0%","68.2%","46.8%","76.6%","86.0%","83.2%","48.1%","58.8%","7.9%","14.0%","10.5%","33.7%","34.9%","31.4%","16.3%","40.7%","43.0%","29.8%","91.8","11.5","12.8%","47.7%","115.1","16.2%","24.1%","23.1","19677"
"Chad Bettis","COL","30","0","9","8.77","2.10","6.07","5.40","13.50","1.35",".400","55.6%","13.0%","65.2%","21.7%","0.0%","3.3%","0.0%","13.1","39.7%","90.2","","","14.7%","87.2","11.2%","73.8","34.5%","85.6","","","","","0.4%","","24.6%","67.6%","43.5%","65.6%","82.6%","77.2%","44.0%","71.9%","9.9%","14.1%","12.5%","46.8%","36.2%","17.0%","6.4%","48.9%","44.7%","29.7%","92.6","4.5","6.4%","44.7%","108.9","16.4%","26.3%","13.1","10587"
"Liam Hendriks","OAK","30","0","2","9.00","2.50","9.00","9.00","13.50","0.00",".500","60.0%","50.0%","16.7%","33.3%","0.0%","0.0%","0.0%","2.0","69.8%","95.7","20.9%","88.3","","","9.3%","85.0","","","","","","","","","29.2%","68.4%","46.5%","57.1%","92.3%","80.0%","44.2%","50.0%","9.3%","20.0%","20.0%","33.3%","50.0%","16.7%","0.0%","66.7%","33.3%","40.0%","92.1","22.2","16.7%","33.3%","106.9","11.6%","20.9%","2.0","3548"
"Blake Parker","PHI","34","0","4","9.00","1.00","12.00","0.00","9.00","6.00",".167","0.0%","25.0%","12.5%","62.5%","20.0%","0.0%","0.0%","3.0","52.1%","91.0","","","","","20.8%","76.6","","","27.1%","80.9","","","","","36.7%","72.2%","50.0%","54.5%","76.9%","66.7%","37.5%","50.0%","16.7%","33.3%","0.0%","62.5%","0.0%","37.5%","25.0%","25.0%","50.0%","50.0%","88.8","29.9","25.0%","25.0%","102.3","14.6%","31.3%","3.0","5224"
"Ryan Feierabend","TOR","33","0","2","9.00","2.00","4.50","2.25","15.75","2.25",".375","60.6%","11.8%","52.9%","35.3%","0.0%","11.1%","0.0%","4.0","28.4%","85.6","","","","","2.7%","72.0","9.5%","76.6","","","59.5%","74.7","","","25.7%","84.6%","56.8%","88.9%","87.9%","88.1%","52.7%","60.0%","6.8%","10.0%","5.0%","47.1%","29.4%","23.5%","11.8%","64.7%","23.5%","20.0%","85.6","11.6","5.9%","29.4%","110.1","12.2%","18.9%","4.0","6336"
"Joakim Soria","OAK","35","0","2","9.00","2.00","18.00","0.00","18.00","9.00",".500","100.0%","0.0%","66.7%","33.3%","0.0%","0.0%","0.0%","1.0","68.4%","92.2","10.5%","78.0","","","10.5%","71.5","10.5%","86.5","","","","","","","50.0%","71.4%","57.9%","66.7%","100.0%","81.8%","36.8%","60.0%","10.5%","40.0%","0.0%","100.0%","0.0%","0.0%","0.0%","33.3%","66.7%","60.0%","88.3","15.0","33.3%","66.7%","101.9","10.5%","21.1%","1.0","6941"
"Daniel Hudson","TOR","32","0","1","9.00","2.00","9.00","0.00","18.00","0.00",".500","50.0%","25.0%","50.0%","25.0%","0.0%","0.0%","0.0%","1.0","84.6%","95.9","15.4%","86.0","","","","","","","","","","","","","50.0%","42.9%","46.2%","33.3%","100.0%","66.7%","53.8%","80.0%","15.4%","20.0%","0.0%","25.0%","50.0%","25.0%","0.0%","50.0%","50.0%","20.0%","97.4","8.0","25.0%","75.0%","105.9","23.1%","38.5%","1.0","7146"
"Richard Bleier","BAL","32","0","1","9.00","1.50","4.50","0.00","13.50","4.50",".286","62.5%","12.5%","75.0%","12.5%","0.0%","16.7%","0.0%","2.0","73.3%","89.3","13.3%","79.8","13.3%","88.0","","","","","","","","","","","25.0%","71.4%","46.7%","75.0%","100.0%","92.9%","46.7%","55.6%","3.3%","11.1%","0.0%","62.5%","25.0%","12.5%","12.5%","75.0%","12.5%","22.2%","90.7","-7.5","12.5%","12.5%","107.0","20.0%","23.3%","2.0","7803"
"Rookie Davis","PIT","26","0","2","9.00","3.00","6.00","15.00","12.00","3.00",".300","78.9%","40.0%","30.0%","30.0%","0.0%","0.0%","0.0%","3.0","78.9%","91.1","","","","","2.6%","79.5","","","18.4%","83.1","","","","","18.0%","92.3%","43.4%","66.7%","87.5%","81.8%","34.2%","55.6%","7.9%","11.1%","27.8%","36.4%","45.5%","18.2%","0.0%","54.5%","45.5%","44.4%","90.3","13.3","18.2%","36.4%","110.4","7.9%","15.8%","3.0","14962"
"Eric Skoglund","KCR","26","0","3","9.00","1.94","1.69","4.50","12.94","2.25",".306","60.6%","19.7%","37.9%","42.4%","17.9%","8.0%","0.0%","16.0","62.2%","89.7","6.7%","85.4","","","17.3%","76.9","13.8%","83.1","","","","","","","27.4%","77.4%","48.7%","73.5%","93.2%","86.8%","42.6%","53.8%","6.4%","3.8%","10.3%","45.5%","30.3%","24.2%","18.2%","37.9%","43.9%","19.2%","91.1","17.3","12.1%","50.0%","113.2","11.2%","17.6%","16.0","16155"
"Andrew Suarez","SFG","26","0","7","9.00","2.00","6.30","6.30","11.70","2.70",".313","50.6%","34.3%","34.3%","31.4%","9.1%","16.7%","0.0%","10.0","50.3%","91.8","16.2%","83.2","","","15.1%","75.8","18.4%","85.9","","","","","2.2%","","34.5%","65.1%","45.3%","67.5%","90.2%","79.0%","35.2%","65.3%","9.5%","14.3%","14.3%","45.7%","34.3%","20.0%","11.4%","28.6%","60.0%","34.7%","93.7","13.7","22.9%","51.4%","113.9","14.0%","23.5%","10.0","18300"
"Enyel De Los Santos","PHI","23","0","2","9.00","2.50","4.50","6.75","15.75","2.25",".500","69.8%","41.7%","33.3%","25.0%","0.0%","0.0%","0.0%","4.0","63.6%","93.0","28.8%","82.3","","","","","7.6%","85.6","","","","","","","34.2%","67.9%","48.5%","76.9%","84.2%","81.3%","42.4%","55.6%","9.1%","11.1%","16.7%","38.5%","46.2%","15.4%","7.7%","46.2%","46.2%","33.3%","92.3","14.8","7.7%","46.2%","101.0","13.6%","22.7%","4.0","18403"
"Kyle Dowdy","TEX","26","0","2","9.00","2.33","6.00","9.00","12.00","3.00",".300","71.4%","27.3%","18.2%","54.5%","16.7%","0.0%","0.0%","3.0","53.0%","94.8","21.2%","85.1","","","24.2%","78.3","1.5%","86.0","","","","","","","16.7%","70.0%","40.9%","50.0%","81.0%","74.1%","45.5%","62.5%","10.6%","12.5%","18.8%","27.3%","36.4%","36.4%","9.1%","54.5%","36.4%","37.5%","93.9","22.9","9.1%","63.6%","103.2","21.2%","31.8%","3.0","19285"
"Darwinzon Hernandez","BOS","22","0","7","9.00","2.67","21.00","15.00","9.00","0.00",".500","50.0%","50.0%","0.0%","50.0%","33.3%","0.0%","0.0%","3.0","76.7%","94.5","20.9%","82.7","","","2.3%","76.5","","","","","","","","","12.0%","55.6%","30.2%","66.7%","75.0%","73.1%","41.9%","38.9%","8.1%","38.9%","27.8%","16.7%","50.0%","33.3%","16.7%","50.0%","33.3%","66.7%","97.9","30.8","0.0%","66.7%","103.6","18.6%","26.7%","3.0","19848"
"Ryan Carpenter","DET","28","1","25","9.30","1.82","5.53","2.88","13.50","2.66",".338","50.7%","25.0%","35.3%","39.7%","3.2%","12.7%","100.0%","40.2","45.0%","90.0","28.4%","81.6","","","12.0%","76.2","14.6%","83.3","","","","","","","30.1%","72.7%","49.4%","74.3%","90.7%","85.3%","45.3%","64.0%","7.3%","12.7%","6.6%","36.9%","29.3%","33.8%","14.0%","40.1%","45.9%","25.4%","90.7","13.6","8.9%","45.2%","112.3","16.8%","24.1%","40.2","12699"
